"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0030970"	"retrograde protein transport, ER to cyto..."	26	1	1.23	"1.00000"
"GO:1901018"	"positive regulation of potassium ion tra..."	18	1	0.85	"1.00000"
"GO:0097479"	"synaptic vesicle localization"	54	5	2.56	"1.00000"
"GO:1901019"	"regulation of calcium ion transmembrane ..."	72	5	3.41	"1.00000"
"GO:0002715"	"regulation of natural killer cell mediat..."	17	2	0.8	"1.00000"
"GO:0002718"	"regulation of cytokine production involv..."	53	4	2.51	"1.00000"
"GO:0010962"	"regulation of glucan biosynthetic proces..."	26	2	1.23	"1.00000"
"GO:0006351"	"transcription, DNA-templated"	2980	140	141.11	"1.00000"
"GO:0044550"	"secondary metabolite biosynthetic proces..."	22	1	1.04	"1.00000"
"GO:0010965"	"regulation of mitotic sister chromatid s..."	58	2	2.75	"1.00000"
"GO:0006352"	"DNA-templated transcription, initiation"	213	11	10.09	"1.00000"
"GO:0006353"	"DNA-templated transcription, termination"	69	4	3.27	"1.00000"
"GO:0006354"	"DNA-templated transcription, elongation"	105	10	4.97	"1.00000"
"GO:1990868"	"response to chemokine"	44	1	2.08	"1.00000"
"GO:1990869"	"cellular response to chemokine"	44	1	2.08	"1.00000"
"GO:0010950"	"positive regulation of endopeptidase act..."	140	4	6.63	"1.00000"
"GO:1901030"	"positive regulation of mitochondrial out..."	31	4	1.47	"1.00000"
"GO:1901031"	"regulation of response to reactive oxyge..."	31	4	1.47	"1.00000"
"GO:0048194"	"Golgi vesicle budding"	78	3	3.69	"1.00000"
"GO:1901032"	"negative regulation of response to react..."	14	3	0.66	"1.00000"
"GO:0010959"	"regulation of metal ion transport"	307	16	14.54	"1.00000"
"GO:0048199"	"vesicle targeting, to, from or within Go..."	71	2	3.36	"1.00000"
"GO:0031294"	"lymphocyte costimulation"	38	2	1.8	"1.00000"
"GO:0071772"	"response to BMP"	142	4	6.72	"1.00000"
"GO:0061756"	"leukocyte adhesion to vascular endotheli..."	31	2	1.47	"1.00000"
"GO:0071773"	"cellular response to BMP stimulus"	142	4	6.72	"1.00000"
"GO:0071774"	"response to fibroblast growth factor"	121	5	5.73	"1.00000"
"GO:0007423"	"sensory organ development"	480	28	22.73	"1.00000"
"GO:0033865"	"nucleoside bisphosphate metabolic proces..."	108	3	5.11	"1.00000"
"GO:0033866"	"nucleoside bisphosphate biosynthetic pro..."	62	2	2.94	"1.00000"
"GO:0006379"	"mRNA cleavage"	20	1	0.95	"1.00000"
"GO:0042752"	"regulation of circadian rhythm"	107	1	5.07	"1.00000"
"GO:0051767"	"nitric-oxide synthase biosynthetic proce..."	15	2	0.71	"1.00000"
"GO:0051769"	"regulation of nitric-oxide synthase bios..."	15	2	0.71	"1.00000"
"GO:1990874"	"vascular associated smooth muscle cell p..."	45	2	2.13	"1.00000"
"GO:0010975"	"regulation of neuron projection developm..."	477	32	22.59	"1.00000"
"GO:0006323"	"DNA packaging"	138	3	6.53	"1.00000"
"GO:0046390"	"ribose phosphate biosynthetic process"	149	7	7.06	"1.00000"
"GO:0046394"	"carboxylic acid biosynthetic process"	273	14	12.93	"1.00000"
"GO:0046395"	"carboxylic acid catabolic process"	234	11	11.08	"1.00000"
"GO:0032768"	"regulation of monooxygenase activity"	44	2	2.08	"1.00000"
"GO:0010921"	"regulation of phosphatase activity"	149	9	7.06	"1.00000"
"GO:0006310"	"DNA recombination"	240	8	11.36	"1.00000"
"GO:0071715"	"icosanoid transport"	28	1	1.33	"1.00000"
"GO:1990823"	"response to leukemia inhibitory factor"	88	5	4.17	"1.00000"
"GO:0006312"	"mitotic recombination"	20	1	0.95	"1.00000"
"GO:0002700"	"regulation of production of molecular me..."	88	4	4.17	"1.00000"
"GO:0002701"	"negative regulation of production of mol..."	21	1	0.99	"1.00000"
"GO:0002702"	"positive regulation of production of mol..."	60	2	2.84	"1.00000"
"GO:0002703"	"regulation of leukocyte mediated immunit..."	123	8	5.82	"1.00000"
"GO:0002704"	"negative regulation of leukocyte mediate..."	29	1	1.37	"1.00000"
"GO:0051783"	"regulation of nuclear division"	164	4	7.77	"1.00000"
"GO:0002705"	"positive regulation of leukocyte mediate..."	75	4	3.55	"1.00000"
"GO:0051784"	"negative regulation of nuclear division"	53	2	2.51	"1.00000"
"GO:0042772"	"DNA damage response, signal transduction..."	17	4	0.8	"1.00000"
"GO:0002706"	"regulation of lymphocyte mediated immuni..."	81	5	3.84	"1.00000"
"GO:0042773"	"ATP synthesis coupled electron transport"	80	19	3.79	"1.00000"
"GO:0002709"	"regulation of T cell mediated immunity"	39	3	1.85	"1.00000"
"GO:0007431"	"salivary gland development"	36	2	1.7	"1.00000"
"GO:0061726"	"mitochondrion disassembly"	75	4	3.55	"1.00000"
"GO:1905939"	"regulation of gonad development"	15	1	0.71	"1.00000"
"GO:0198738"	"cell-cell signaling by wnt"	470	28	22.25	"1.00000"
"GO:0033875"	"ribonucleoside bisphosphate metabolic pr..."	108	3	5.11	"1.00000"
"GO:0032784"	"regulation of DNA-templated transcriptio..."	46	5	2.18	"1.00000"
"GO:0032785"	"negative regulation of DNA-templated tra..."	15	2	0.71	"1.00000"
"GO:0010941"	"regulation of cell death"	1377	81	65.2	"1.00000"
"GO:0010942"	"positive regulation of cell death"	601	32	28.46	"1.00000"
"GO:0061718"	"glucose catabolic process to pyruvate"	26	3	1.23	"1.00000"
"GO:1990845"	"adaptive thermogenesis"	128	4	6.06	"1.00000"
"GO:0006333"	"chromatin assembly or disassembly"	129	3	6.11	"1.00000"
"GO:0030902"	"hindbrain development"	141	9	6.68	"1.00000"
"GO:0032770"	"positive regulation of monooxygenase act..."	21	2	0.99	"1.00000"
"GO:0006336"	"DNA replication-independent nucleosome a..."	34	1	1.61	"1.00000"
"GO:0018193"	"peptidyl-amino acid modification"	1079	53	51.09	"1.00000"
"GO:0046365"	"monosaccharide catabolic process"	60	5	2.84	"1.00000"
"GO:0018198"	"peptidyl-cysteine modification"	43	2	2.04	"1.00000"
"GO:0010934"	"macrophage cytokine production"	14	2	0.66	"1.00000"
"GO:0106118"	"regulation of sterol biosynthetic proces..."	43	2	2.04	"1.00000"
"GO:0042743"	"hydrogen peroxide metabolic process"	32	2	1.52	"1.00000"
"GO:0051716"	"cellular response to stimulus"	5571	255	263.79	"1.00000"
"GO:1903362"	"regulation of cellular protein catabolic..."	239	16	11.32	"1.00000"
"GO:0031279"	"regulation of cyclase activity"	38	2	1.8	"1.00000"
"GO:0046385"	"deoxyribose phosphate biosynthetic proce..."	12	1	0.57	"1.00000"
"GO:1903350"	"response to dopamine"	61	3	2.89	"1.00000"
"GO:0046386"	"deoxyribose phosphate catabolic process"	20	1	0.95	"1.00000"
"GO:0071704"	"organic substance metabolic process"	8817	439	417.49	"1.00000"
"GO:0006301"	"postreplication repair"	49	2	2.32	"1.00000"
"GO:0071706"	"tumor necrosis factor superfamily cytoki..."	77	4	3.65	"1.00000"
"GO:0006302"	"double-strand break repair"	216	8	10.23	"1.00000"
"GO:0038179"	"neurotrophin signaling pathway"	37	4	1.75	"1.00000"
"GO:0097194"	"execution phase of apoptosis"	73	3	3.46	"1.00000"
"GO:0006305"	"DNA alkylation"	50	3	2.37	"1.00000"
"GO:0031214"	"biomineral tissue development"	123	7	5.82	"1.00000"
"GO:0048144"	"fibroblast proliferation"	74	4	3.5	"1.00000"
"GO:0038127"	"ERBB signaling pathway"	123	8	5.82	"1.00000"
"GO:0008299"	"isoprenoid biosynthetic process"	25	2	1.18	"1.00000"
"GO:0046320"	"regulation of fatty acid oxidation"	30	1	1.42	"1.00000"
"GO:0032732"	"positive regulation of interleukin-1 pro..."	32	1	1.52	"1.00000"
"GO:0046324"	"regulation of glucose import"	44	1	2.08	"1.00000"
"GO:0072594"	"establishment of protein localization to..."	533	62	25.24	"1.00000"
"GO:1904427"	"positive regulation of calcium ion trans..."	53	3	2.51	"1.00000"
"GO:0072595"	"maintenance of protein localization in o..."	42	2	1.99	"1.00000"
"GO:0034502"	"protein localization to chromosome"	71	3	3.36	"1.00000"
"GO:0034508"	"centromere complex assembly"	37	1	1.75	"1.00000"
"GO:0001763"	"morphogenesis of a branching structure"	165	7	7.81	"1.00000"
"GO:1903320"	"regulation of protein modification by sm..."	214	6	10.13	"1.00000"
"GO:1903321"	"negative regulation of protein modificat..."	79	3	3.74	"1.00000"
"GO:1903322"	"positive regulation of protein modificat..."	124	3	5.87	"1.00000"
"GO:0106106"	"cold-induced thermogenesis"	119	4	5.63	"1.00000"
"GO:0051701"	"interaction with host"	172	8	8.14	"1.00000"
"GO:0051703"	"intraspecies interaction between organis..."	43	2	2.04	"1.00000"
"GO:0051704"	"multi-organism process"	779	25	36.89	"1.00000"
"GO:0002886"	"regulation of myeloid leukocyte mediated..."	37	2	1.75	"1.00000"
"GO:0001754"	"eye photoreceptor cell differentiation"	36	4	1.7	"1.00000"
"GO:1903311"	"regulation of mRNA metabolic process"	312	12	14.77	"1.00000"
"GO:1903312"	"negative regulation of mRNA metabolic pr..."	70	2	3.31	"1.00000"
"GO:0002888"	"positive regulation of myeloid leukocyte..."	22	1	1.04	"1.00000"
"GO:0051707"	"response to other organism"	916	41	43.37	"1.00000"
"GO:1903313"	"positive regulation of mRNA metabolic pr..."	75	2	3.55	"1.00000"
"GO:1903317"	"regulation of protein maturation"	53	2	2.51	"1.00000"
"GO:1903319"	"positive regulation of protein maturatio..."	19	2	0.9	"1.00000"
"GO:0097154"	"GABAergic neuron differentiation"	13	1	0.62	"1.00000"
"GO:0036314"	"response to sterol"	27	2	1.28	"1.00000"
"GO:0036315"	"cellular response to sterol"	20	2	0.95	"1.00000"
"GO:0001783"	"B cell apoptotic process"	22	1	1.04	"1.00000"
"GO:0007164"	"establishment of tissue polarity"	119	6	5.63	"1.00000"
"GO:0034694"	"response to prostaglandin"	26	1	1.23	"1.00000"
"GO:0034695"	"response to prostaglandin E"	19	1	0.9	"1.00000"
"GO:0002822"	"regulation of adaptive immune response b..."	93	4	4.4	"1.00000"
"GO:0150063"	"visual system development"	327	21	15.48	"1.00000"
"GO:0001773"	"myeloid dendritic cell activation"	15	2	0.71	"1.00000"
"GO:0001775"	"cell activation"	1002	58	47.45	"1.00000"
"GO:0001776"	"leukocyte homeostasis"	67	3	3.17	"1.00000"
"GO:0007154"	"cell communication"	4875	230	230.84	"1.00000"
"GO:0071867"	"response to monoamine"	79	3	3.74	"1.00000"
"GO:0071868"	"cellular response to monoamine stimulus"	76	3	3.6	"1.00000"
"GO:0071869"	"response to catecholamine"	79	3	3.74	"1.00000"
"GO:0007159"	"leukocyte cell-cell adhesion"	236	15	11.17	"1.00000"
"GO:0150052"	"regulation of postsynapse assembly"	13	1	0.62	"1.00000"
"GO:0036336"	"dendritic cell migration"	18	1	0.85	"1.00000"
"GO:0097178"	"ruffle assembly"	39	2	1.85	"1.00000"
"GO:0051896"	"regulation of protein kinase B signaling"	173	4	8.19	"1.00000"
"GO:0002819"	"regulation of adaptive immune response"	104	5	4.92	"1.00000"
"GO:0097120"	"receptor localization to synapse"	54	3	2.56	"1.00000"
"GO:0018130"	"heterocycle biosynthetic process"	3463	165	163.98	"1.00000"
"GO:0032890"	"regulation of organic acid transport"	51	1	2.41	"1.00000"
"GO:0032892"	"positive regulation of organic acid tran..."	28	1	1.33	"1.00000"
"GO:1904407"	"positive regulation of nitric oxide meta..."	31	2	1.47	"1.00000"
"GO:0071887"	"leukocyte apoptotic process"	78	4	3.69	"1.00000"
"GO:0007176"	"regulation of epidermal growth factor-ac..."	25	3	1.18	"1.00000"
"GO:0043550"	"regulation of lipid kinase activity"	51	4	2.41	"1.00000"
"GO:0002831"	"regulation of response to biotic stimulu..."	291	13	13.78	"1.00000"
"GO:0043551"	"regulation of phosphatidylinositol 3-kin..."	43	4	2.04	"1.00000"
"GO:0002834"	"regulation of response to tumor cell"	10	1	0.47	"1.00000"
"GO:0072521"	"purine-containing compound metabolic pro..."	365	18	17.28	"1.00000"
"GO:0072522"	"purine-containing compound biosynthetic ..."	157	10	7.43	"1.00000"
"GO:0071870"	"cellular response to catecholamine stimu..."	76	3	3.6	"1.00000"
"GO:0008213"	"protein alkylation"	149	7	7.06	"1.00000"
"GO:0072524"	"pyridine-containing compound metabolic p..."	33	1	1.56	"1.00000"
"GO:0072525"	"pyridine-containing compound biosyntheti..."	27	1	1.28	"1.00000"
"GO:1903305"	"regulation of regulated secretory pathwa..."	139	6	6.58	"1.00000"
"GO:2000401"	"regulation of lymphocyte migration"	39	1	1.85	"1.00000"
"GO:0072527"	"pyrimidine-containing compound metabolic..."	71	4	3.36	"1.00000"
"GO:1903307"	"positive regulation of regulated secreto..."	47	3	2.23	"1.00000"
"GO:0006471"	"protein ADP-ribosylation"	29	1	1.37	"1.00000"
"GO:2000403"	"positive regulation of lymphocyte migrat..."	24	1	1.14	"1.00000"
"GO:0072528"	"pyrimidine-containing compound biosynthe..."	36	1	1.7	"1.00000"
"GO:0072529"	"pyrimidine-containing compound catabolic..."	30	2	1.42	"1.00000"
"GO:0008219"	"cell death"	1760	100	83.34	"1.00000"
"GO:0034654"	"nucleobase-containing compound biosynthe..."	3409	164	161.42	"1.00000"
"GO:0006473"	"protein acetylation"	182	7	8.62	"1.00000"
"GO:0034655"	"nucleobase-containing compound catabolic..."	487	50	23.06	"1.00000"
"GO:0006475"	"internal protein amino acid acetylation"	152	5	7.2	"1.00000"
"GO:0007129"	"homologous chromosome pairing at meiosis"	31	1	1.47	"1.00000"
"GO:0006476"	"protein deacetylation"	92	3	4.36	"1.00000"
"GO:0043583"	"ear development"	189	8	8.95	"1.00000"
"GO:0072511"	"divalent inorganic cation transport"	370	18	17.52	"1.00000"
"GO:0071825"	"protein-lipid complex subunit organizati..."	35	1	1.66	"1.00000"
"GO:0071826"	"ribonucleoprotein complex subunit organi..."	188	24	8.9	"1.00000"
"GO:0071827"	"plasma lipoprotein particle organization"	31	1	1.47	"1.00000"
"GO:0051851"	"modulation by host of symbiont process"	51	5	2.41	"1.00000"
"GO:0043574"	"peroxisomal transport"	67	3	3.17	"1.00000"
"GO:0046496"	"nicotinamide nucleotide metabolic proces..."	27	1	1.28	"1.00000"
"GO:0033559"	"unsaturated fatty acid metabolic process"	83	1	3.93	"1.00000"
"GO:0043576"	"regulation of respiratory gaseous exchan..."	22	1	1.04	"1.00000"
"GO:0007140"	"male meiotic nuclear division"	29	1	1.37	"1.00000"
"GO:0048260"	"positive regulation of receptor-mediated..."	44	3	2.08	"1.00000"
"GO:0042886"	"amide transport"	1782	116	84.38	"1.00000"
"GO:0048261"	"negative regulation of receptor-mediated..."	22	1	1.04	"1.00000"
"GO:0006415"	"translational termination"	103	5	4.88	"1.00000"
"GO:0051881"	"regulation of mitochondrial membrane pot..."	62	2	2.94	"1.00000"
"GO:0043523"	"regulation of neuron apoptotic process"	189	15	8.95	"1.00000"
"GO:0051882"	"mitochondrial depolarization"	20	1	0.95	"1.00000"
"GO:0071840"	"cellular component organization or bioge..."	5530	299	261.85	"1.00000"
"GO:0048255"	"mRNA stabilization"	34	1	1.61	"1.00000"
"GO:0032880"	"regulation of protein localization"	800	48	37.88	"1.00000"
"GO:0032881"	"regulation of polysaccharide metabolic p..."	37	2	1.75	"1.00000"
"GO:0048259"	"regulation of receptor-mediated endocyto..."	89	5	4.21	"1.00000"
"GO:0036498"	"IRE1-mediated unfolded protein response"	61	1	2.89	"1.00000"
"GO:0032885"	"regulation of polysaccharide biosyntheti..."	34	2	1.61	"1.00000"
"GO:0032886"	"regulation of microtubule-based process"	217	6	10.28	"1.00000"
"GO:0051875"	"pigment granule localization"	23	1	1.09	"1.00000"
"GO:0001706"	"endoderm formation"	45	3	2.13	"1.00000"
"GO:0048284"	"organelle fusion"	129	3	6.11	"1.00000"
"GO:0033522"	"histone H2A ubiquitination"	26	1	1.23	"1.00000"
"GO:0046460"	"neutral lipid biosynthetic process"	34	4	1.61	"1.00000"
"GO:0046461"	"neutral lipid catabolic process"	27	1	1.28	"1.00000"
"GO:0021761"	"limbic system development"	97	4	4.59	"1.00000"
"GO:0032872"	"regulation of stress-activated MAPK casc..."	193	16	9.14	"1.00000"
"GO:0046464"	"acylglycerol catabolic process"	27	1	1.28	"1.00000"
"GO:0046466"	"membrane lipid catabolic process"	31	1	1.47	"1.00000"
"GO:0046467"	"membrane lipid biosynthetic process"	120	1	5.68	"1.00000"
"GO:0008202"	"steroid metabolic process"	242	8	11.46	"1.00000"
"GO:0032878"	"regulation of establishment or maintenan..."	20	2	0.95	"1.00000"
"GO:0032879"	"regulation of localization"	2241	116	106.11	"1.00000"
"GO:0043549"	"regulation of kinase activity"	764	51	36.18	"1.00000"
"GO:0034641"	"cellular nitrogen compound metabolic pro..."	5307	279	251.29	"1.00000"
"GO:0034643"	"establishment of mitochondrion localizat..."	23	1	1.09	"1.00000"
"GO:0034645"	"cellular macromolecule biosynthetic proc..."	4087	217	193.52	"1.00000"
"GO:0043535"	"regulation of blood vessel endothelial c..."	78	4	3.69	"1.00000"
"GO:0052547"	"regulation of peptidase activity"	312	16	14.77	"1.00000"
"GO:0046457"	"prostanoid biosynthetic process"	23	1	1.09	"1.00000"
"GO:0052548"	"regulation of endopeptidase activity"	289	15	13.68	"1.00000"
"GO:0072503"	"cellular divalent inorganic cation homeo..."	351	18	16.62	"1.00000"
"GO:0051817"	"modulation of process of other organism ..."	82	6	3.88	"1.00000"
"GO:1900542"	"regulation of purine nucleotide metaboli..."	100	4	4.74	"1.00000"
"GO:1900543"	"negative regulation of purine nucleotide..."	15	1	0.71	"1.00000"
"GO:1900544"	"positive regulation of purine nucleotide..."	37	3	1.75	"1.00000"
"GO:0072507"	"divalent inorganic cation homeostasis"	365	18	17.28	"1.00000"
"GO:0036465"	"synaptic vesicle recycling"	72	6	3.41	"1.00000"
"GO:0021782"	"glial cell development"	99	4	4.69	"1.00000"
"GO:0001892"	"embryonic placenta development"	77	1	3.65	"1.00000"
"GO:0046486"	"glycerolipid metabolic process"	344	16	16.29	"1.00000"
"GO:0001893"	"maternal placenta development"	34	1	1.61	"1.00000"
"GO:0071800"	"podosome assembly"	14	1	0.66	"1.00000"
"GO:0006402"	"mRNA catabolic process"	339	43	16.05	"1.00000"
"GO:0046470"	"phosphatidylcholine metabolic process"	63	4	2.98	"1.00000"
"GO:1902369"	"negative regulation of RNA catabolic pro..."	49	3	2.32	"1.00000"
"GO:0046473"	"phosphatidic acid metabolic process"	37	3	1.75	"1.00000"
"GO:0046475"	"glycerophospholipid catabolic process"	22	1	1.04	"1.00000"
"GO:2000181"	"negative regulation of blood vessel morp..."	82	4	3.88	"1.00000"
"GO:0043500"	"muscle adaptation"	82	5	3.88	"1.00000"
"GO:0002562"	"somatic diversification of immune recept..."	50	3	2.37	"1.00000"
"GO:0046425"	"regulation of receptor signaling pathway..."	78	2	3.69	"1.00000"
"GO:0002566"	"somatic diversification of immune recept..."	15	2	0.71	"1.00000"
"GO:0046427"	"positive regulation of receptor signalin..."	49	2	2.32	"1.00000"
"GO:0043506"	"regulation of JUN kinase activity"	74	6	3.5	"1.00000"
"GO:0098760"	"response to interleukin-7"	24	1	1.14	"1.00000"
"GO:2000171"	"negative regulation of dendrite developm..."	27	2	1.28	"1.00000"
"GO:0048232"	"male gamete generation"	366	10	17.33	"1.00000"
"GO:0072698"	"protein localization to microtubule cyto..."	53	1	2.51	"1.00000"
"GO:0036473"	"cell death in response to oxidative stre..."	74	7	3.5	"1.00000"
"GO:0036474"	"cell death in response to hydrogen perox..."	24	3	1.14	"1.00000"
"GO:0036475"	"neuron death in response to oxidative st..."	25	2	1.18	"1.00000"
"GO:0035383"	"thioester metabolic process"	82	2	3.88	"1.00000"
"GO:0045321"	"leukocyte activation"	882	49	41.76	"1.00000"
"GO:0035384"	"thioester biosynthetic process"	48	1	2.27	"1.00000"
"GO:0098751"	"bone cell development"	27	1	1.28	"1.00000"
"GO:1902373"	"negative regulation of mRNA catabolic pr..."	40	1	1.89	"1.00000"
"GO:0098754"	"detoxification"	88	9	4.17	"1.00000"
"GO:1903428"	"positive regulation of reactive oxygen s..."	38	2	1.8	"1.00000"
"GO:0033500"	"carbohydrate homeostasis"	190	7	9	"1.00000"
"GO:0098780"	"response to mitochondrial depolarisation"	19	1	0.9	"1.00000"
"GO:0098781"	"ncRNA transcription"	98	6	4.64	"1.00000"
"GO:2000113"	"negative regulation of cellular macromol..."	1243	65	58.86	"1.00000"
"GO:0016458"	"gene silencing"	193	10	9.14	"1.00000"
"GO:0098787"	"mRNA cleavage involved in mRNA processin..."	13	1	0.62	"1.00000"
"GO:2000116"	"regulation of cysteine-type endopeptidas..."	191	10	9.04	"1.00000"
"GO:2000117"	"negative regulation of cysteine-type end..."	73	6	3.46	"1.00000"
"GO:0032800"	"receptor biosynthetic process"	20	1	0.95	"1.00000"
"GO:0032801"	"receptor catabolic process"	34	2	1.61	"1.00000"
"GO:0002573"	"myeloid leukocyte differentiation"	151	12	7.15	"1.00000"
"GO:0046434"	"organophosphate catabolic process"	122	4	5.78	"1.00000"
"GO:0001881"	"receptor recycling"	30	1	1.42	"1.00000"
"GO:0072662"	"protein localization to peroxisome"	63	3	2.98	"1.00000"
"GO:0072663"	"establishment of protein localization to..."	63	3	2.98	"1.00000"
"GO:0007260"	"tyrosine phosphorylation of STAT protein"	47	1	2.23	"1.00000"
"GO:0098771"	"inorganic ion homeostasis"	550	24	26.04	"1.00000"
"GO:0072665"	"protein localization to vacuole"	67	1	3.17	"1.00000"
"GO:0072666"	"establishment of protein localization to..."	52	1	2.46	"1.00000"
"GO:0098773"	"skin epidermis development"	75	4	3.55	"1.00000"
"GO:2000142"	"regulation of DNA-templated transcriptio..."	41	2	1.94	"1.00000"
"GO:2000144"	"positive regulation of DNA-templated tra..."	34	2	1.61	"1.00000"
"GO:2000146"	"negative regulation of cell motility"	224	7	10.61	"1.00000"
"GO:0002520"	"immune system development"	758	39	35.89	"1.00000"
"GO:0018210"	"peptidyl-threonine modification"	113	5	5.35	"1.00000"
"GO:0048207"	"vesicle targeting, rough ER to cis-Golgi"	63	2	2.98	"1.00000"
"GO:0002521"	"leukocyte differentiation"	373	22	17.66	"1.00000"
"GO:0018212"	"peptidyl-tyrosine modification"	289	20	13.68	"1.00000"
"GO:0042590"	"antigen processing and presentation of e..."	65	2	3.08	"1.00000"
"GO:0042592"	"homeostatic process"	1499	76	70.98	"1.00000"
"GO:0045333"	"cellular respiration"	159	22	7.53	"1.00000"
"GO:0002526"	"acute inflammatory response"	57	2	2.7	"1.00000"
"GO:0042593"	"glucose homeostasis"	190	7	9	"1.00000"
"GO:0042596"	"fear response"	36	1	1.7	"1.00000"
"GO:0072655"	"establishment of protein localization to..."	127	12	6.01	"1.00000"
"GO:0072657"	"protein localization to membrane"	592	62	28.03	"1.00000"
"GO:0006163"	"purine nucleotide metabolic process"	346	16	16.38	"1.00000"
"GO:0098727"	"maintenance of cell number"	147	7	6.96	"1.00000"
"GO:0033692"	"cellular polysaccharide biosynthetic pro..."	62	3	2.94	"1.00000"
"GO:0051590"	"positive regulation of neurotransmitter ..."	27	2	1.28	"1.00000"
"GO:0001823"	"mesonephros development"	90	4	4.26	"1.00000"
"GO:0001824"	"blastocyst development"	89	3	4.21	"1.00000"
"GO:0140053"	"mitochondrial gene expression"	158	9	7.48	"1.00000"
"GO:0038202"	"TORC1 signaling"	38	1	1.8	"1.00000"
"GO:0007281"	"germ cell development"	178	6	8.43	"1.00000"
"GO:0140056"	"organelle localization by membrane tethe..."	168	6	7.95	"1.00000"
"GO:0035330"	"regulation of hippo signaling"	16	2	0.76	"1.00000"
"GO:0021700"	"developmental maturation"	219	13	10.37	"1.00000"
"GO:0071559"	"response to transforming growth factor b..."	221	12	10.46	"1.00000"
"GO:0043666"	"regulation of phosphoprotein phosphatase..."	103	5	4.88	"1.00000"
"GO:0072673"	"lamellipodium morphogenesis"	16	1	0.76	"1.00000"
"GO:0001816"	"cytokine production"	529	22	25.05	"1.00000"
"GO:0001817"	"regulation of cytokine production"	485	21	22.97	"1.00000"
"GO:0007272"	"ensheathment of neurons"	125	7	5.92	"1.00000"
"GO:0072676"	"lymphocyte migration"	64	3	3.03	"1.00000"
"GO:0001818"	"negative regulation of cytokine producti..."	182	7	8.62	"1.00000"
"GO:0001819"	"positive regulation of cytokine producti..."	301	10	14.25	"1.00000"
"GO:0072678"	"T cell migration"	40	1	1.89	"1.00000"
"GO:0048799"	"animal organ maturation"	20	3	0.95	"1.00000"
"GO:0002534"	"cytokine production involved in inflamma..."	33	2	1.56	"1.00000"
"GO:0001841"	"neural tube formation"	103	6	4.88	"1.00000"
"GO:0001844"	"protein insertion into mitochondrial mem..."	27	4	1.28	"1.00000"
"GO:0016441"	"posttranscriptional gene silencing"	132	7	6.25	"1.00000"
"GO:0098732"	"macromolecule deacylation"	105	3	4.97	"1.00000"
"GO:0016444"	"somatic cell DNA recombination"	50	3	2.37	"1.00000"
"GO:0016445"	"somatic diversification of immunoglobuli..."	51	4	2.41	"1.00000"
"GO:0097242"	"amyloid-beta clearance"	26	1	1.23	"1.00000"
"GO:1903409"	"reactive oxygen species biosynthetic pro..."	84	5	3.98	"1.00000"
"GO:2000107"	"negative regulation of leukocyte apoptot..."	34	2	1.61	"1.00000"
"GO:0080090"	"regulation of primary metabolic process"	4913	247	232.63	"1.00000"
"GO:0001836"	"release of cytochrome c from mitochondri..."	52	2	2.46	"1.00000"
"GO:0051567"	"histone H3-K9 methylation"	35	1	1.66	"1.00000"
"GO:0001837"	"epithelial to mesenchymal transition"	129	5	6.11	"1.00000"
"GO:0001838"	"embryonic epithelial tube formation"	119	7	5.63	"1.00000"
"GO:0051569"	"regulation of histone H3-K4 methylation"	24	1	1.14	"1.00000"
"GO:0042558"	"pteridine-containing compound metabolic ..."	30	2	1.42	"1.00000"
"GO:1902305"	"regulation of sodium ion transmembrane t..."	59	3	2.79	"1.00000"
"GO:0097237"	"cellular response to toxic substance"	82	9	3.88	"1.00000"
"GO:0035303"	"regulation of dephosphorylation"	181	13	8.57	"1.00000"
"GO:0035304"	"regulation of protein dephosphorylation"	123	8	5.82	"1.00000"
"GO:0035305"	"negative regulation of dephosphorylation"	92	6	4.36	"1.00000"
"GO:1904292"	"regulation of ERAD pathway"	30	1	1.42	"1.00000"
"GO:0099068"	"postsynapse assembly"	31	5	1.47	"1.00000"
"GO:0061572"	"actin filament bundle organization"	135	7	6.39	"1.00000"
"GO:0140013"	"meiotic nuclear division"	125	7	5.92	"1.00000"
"GO:0018208"	"peptidyl-proline modification"	49	2	2.32	"1.00000"
"GO:0140014"	"mitotic nuclear division"	261	4	12.36	"1.00000"
"GO:0048762"	"mesenchymal cell differentiation"	196	9	9.28	"1.00000"
"GO:0006110"	"regulation of glycolytic process"	70	2	3.31	"1.00000"
"GO:0061577"	"calcium ion transmembrane transport via ..."	13	1	0.62	"1.00000"
"GO:0071514"	"genetic imprinting"	21	1	0.99	"1.00000"
"GO:0006112"	"energy reserve metabolic process"	70	4	3.31	"1.00000"
"GO:0033683"	"nucleotide-excision repair, DNA incision"	39	4	1.85	"1.00000"
"GO:0043620"	"regulation of DNA-templated transcriptio..."	105	5	4.97	"1.00000"
"GO:0002504"	"antigen processing and presentation of p..."	80	3	3.79	"1.00000"
"GO:0033687"	"osteoblast proliferation"	26	3	1.23	"1.00000"
"GO:0006119"	"oxidative phosphorylation"	103	21	4.88	"1.00000"
"GO:0051588"	"regulation of neurotransmitter transport"	112	4	5.3	"1.00000"
"GO:0006140"	"regulation of nucleotide metabolic proce..."	100	4	4.74	"1.00000"
"GO:0048753"	"pigment granule organization"	27	1	1.28	"1.00000"
"GO:0009064"	"glutamine family amino acid metabolic pr..."	61	3	2.89	"1.00000"
