"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0050858"	"negative regulation of antigen receptor-..."	22	1	1.03	"1.00000"
"GO:0005996"	"monosaccharide metabolic process"	238	18	11.18	"1.00000"
"GO:0050886"	"endocrine process"	58	1	2.72	"1.00000"
"GO:0046939"	"nucleotide phosphorylation"	121	8	5.68	"1.00000"
"GO:0050871"	"positive regulation of B cell activation"	57	4	2.68	"1.00000"
"GO:0010799"	"regulation of peptidyl-threonine phospho..."	40	1	1.88	"1.00000"
"GO:0050878"	"regulation of body fluid levels"	367	30	17.24	"1.00000"
"GO:0050879"	"multicellular organismal movement"	42	1	1.97	"1.00000"
"GO:0032007"	"negative regulation of TOR signaling"	36	1	1.69	"1.00000"
"GO:0070838"	"divalent metal ion transport"	365	20	17.14	"1.00000"
"GO:0070839"	"divalent metal ion export"	11	2	0.52	"1.00000"
"GO:0060840"	"artery development"	79	7	3.71	"1.00000"
"GO:0099590"	"neurotransmitter receptor internalizatio..."	25	4	1.17	"1.00000"
"GO:0050810"	"regulation of steroid biosynthetic proce..."	81	3	3.8	"1.00000"
"GO:0046902"	"regulation of mitochondrial membrane per..."	67	6	3.15	"1.00000"
"GO:0046903"	"secretion"	1206	63	56.65	"1.00000"
"GO:0050817"	"coagulation"	243	24	11.41	"1.00000"
"GO:0050818"	"regulation of coagulation"	63	4	2.96	"1.00000"
"GO:0050819"	"negative regulation of coagulation"	38	1	1.78	"1.00000"
"GO:0010762"	"regulation of fibroblast migration"	31	1	1.46	"1.00000"
"GO:0010769"	"regulation of cell morphogenesis involve..."	289	25	13.57	"1.00000"
"GO:1903900"	"regulation of viral life cycle"	124	7	5.82	"1.00000"
"GO:1903901"	"negative regulation of viral life cycle"	63	3	2.96	"1.00000"
"GO:0009593"	"detection of chemical stimulus"	60	1	2.82	"1.00000"
"GO:0044380"	"protein localization to cytoskeleton"	57	2	2.68	"1.00000"
"GO:0034367"	"protein-containing complex remodeling"	16	1	0.75	"1.00000"
"GO:0034368"	"protein-lipid complex remodeling"	15	1	0.7	"1.00000"
"GO:0034369"	"plasma lipoprotein particle remodeling"	15	1	0.7	"1.00000"
"GO:0031098"	"stress-activated protein kinase signalin..."	252	16	11.84	"1.00000"
"GO:0031099"	"regeneration"	154	10	7.23	"1.00000"
"GO:0099563"	"modification of synaptic structure"	24	2	1.13	"1.00000"
"GO:0099565"	"chemical synaptic transmission, postsyna..."	103	3	4.84	"1.00000"
"GO:0005976"	"polysaccharide metabolic process"	93	3	4.37	"1.00000"
"GO:0005977"	"glycogen metabolic process"	60	2	2.82	"1.00000"
"GO:0005979"	"regulation of glycogen biosynthetic proc..."	26	1	1.22	"1.00000"
"GO:1905710"	"positive regulation of membrane permeabi..."	57	6	2.68	"1.00000"
"GO:0019884"	"antigen processing and presentation of e..."	145	3	6.81	"1.00000"
"GO:0010770"	"positive regulation of cell morphogenesi..."	145	14	6.81	"1.00000"
"GO:0010771"	"negative regulation of cell morphogenesi..."	93	9	4.37	"1.00000"
"GO:0050801"	"ion homeostasis"	608	31	28.56	"1.00000"
"GO:0050805"	"negative regulation of synaptic transmis..."	66	4	3.1	"1.00000"
"GO:0034377"	"plasma lipoprotein particle assembly"	21	1	0.99	"1.00000"
"GO:0099587"	"inorganic ion import across plasma membr..."	77	6	3.62	"1.00000"
"GO:0031060"	"regulation of histone methylation"	57	3	2.68	"1.00000"
"GO:0031063"	"regulation of histone deacetylation"	27	2	1.27	"1.00000"
"GO:1902991"	"regulation of amyloid precursor protein ..."	36	3	1.69	"1.00000"
"GO:0010712"	"regulation of collagen metabolic process"	33	2	1.55	"1.00000"
"GO:0031050"	"dsRNA processing"	47	3	2.21	"1.00000"
"GO:0044346"	"fibroblast apoptotic process"	18	2	0.85	"1.00000"
"GO:0009581"	"detection of external stimulus"	101	7	4.74	"1.00000"
"GO:0009582"	"detection of abiotic stimulus"	104	7	4.88	"1.00000"
"GO:0031056"	"regulation of histone modification"	135	8	6.34	"1.00000"
"GO:0031057"	"negative regulation of histone modificat..."	40	4	1.88	"1.00000"
"GO:0009583"	"detection of light stimulus"	51	6	2.4	"1.00000"
"GO:0031058"	"positive regulation of histone modificat..."	84	4	3.95	"1.00000"
"GO:0034315"	"regulation of Arp2/3 complex-mediated ac..."	19	1	0.89	"1.00000"
"GO:0034340"	"response to type I interferon"	69	3	3.24	"1.00000"
"GO:0034341"	"response to interferon-gamma"	139	7	6.53	"1.00000"
"GO:0099514"	"synaptic vesicle cytoskeletal transport"	18	2	0.85	"1.00000"
"GO:0010737"	"protein kinase A signaling"	31	1	1.46	"1.00000"
"GO:0099515"	"actin filament-based transport"	18	2	0.85	"1.00000"
"GO:0099517"	"synaptic vesicle transport along microtu..."	18	2	0.85	"1.00000"
"GO:0099518"	"vesicle cytoskeletal trafficking"	67	7	3.15	"1.00000"
"GO:0034349"	"glial cell apoptotic process"	15	1	0.7	"1.00000"
"GO:0034330"	"cell junction organization"	631	66	29.64	"1.00000"
"GO:0034331"	"cell junction maintenance"	28	5	1.32	"1.00000"
"GO:0045980"	"negative regulation of nucleotide metabo..."	15	1	0.7	"1.00000"
"GO:0060560"	"developmental growth involved in morphog..."	216	18	10.15	"1.00000"
"GO:0045981"	"positive regulation of nucleotide metabo..."	37	2	1.74	"1.00000"
"GO:0060562"	"epithelial tube morphogenesis"	284	22	13.34	"1.00000"
"GO:0035966"	"response to topologically incorrect prot..."	183	5	8.6	"1.00000"
"GO:0035967"	"cellular response to topologically incor..."	148	3	6.95	"1.00000"
"GO:0000819"	"sister chromatid segregation"	178	3	8.36	"1.00000"
"GO:0070585"	"protein localization to mitochondrion"	129	9	6.06	"1.00000"
"GO:0045989"	"positive regulation of striated muscle c..."	13	1	0.61	"1.00000"
"GO:0099536"	"synaptic signaling"	660	46	31	"1.00000"
"GO:0099537"	"trans-synaptic signaling"	643	43	30.2	"1.00000"
"GO:0045974"	"regulation of translation, ncRNA-mediate..."	14	1	0.66	"1.00000"
"GO:0045921"	"positive regulation of exocytosis"	78	2	3.66	"1.00000"
"GO:0060581"	"cell fate commitment involved in pattern..."	11	2	0.52	"1.00000"
"GO:0045923"	"positive regulation of fatty acid metabo..."	27	4	1.27	"1.00000"
"GO:0045927"	"positive regulation of growth"	212	10	9.96	"1.00000"
"GO:0072395"	"signal transduction involved in cell cyc..."	68	1	3.19	"1.00000"
"GO:0070528"	"protein kinase C signaling"	26	1	1.22	"1.00000"
"GO:0031047"	"gene silencing by RNA"	146	8	6.86	"1.00000"
"GO:1905897"	"regulation of response to endoplasmic re..."	82	5	3.85	"1.00000"
"GO:0045911"	"positive regulation of DNA recombination"	32	1	1.5	"1.00000"
"GO:0060571"	"morphogenesis of an epithelial fold"	20	1	0.94	"1.00000"
"GO:0045912"	"negative regulation of carbohydrate meta..."	38	2	1.78	"1.00000"
"GO:0045913"	"positive regulation of carbohydrate meta..."	68	4	3.19	"1.00000"
"GO:0034308"	"primary alcohol metabolic process"	68	2	3.19	"1.00000"
"GO:0060575"	"intestinal epithelial cell differentiati..."	15	3	0.7	"1.00000"
"GO:0099500"	"vesicle fusion to plasma membrane"	23	3	1.08	"1.00000"
"GO:0035924"	"cellular response to vascular endothelia..."	49	3	2.3	"1.00000"
"GO:0008064"	"regulation of actin polymerization or de..."	158	7	7.42	"1.00000"
"GO:0030850"	"prostate gland development"	40	4	1.88	"1.00000"
"GO:0045932"	"negative regulation of muscle contractio..."	20	2	0.94	"1.00000"
"GO:0060512"	"prostate gland morphogenesis"	21	1	0.99	"1.00000"
"GO:0045933"	"positive regulation of muscle contractio..."	39	2	1.83	"1.00000"
"GO:0045935"	"positive regulation of nucleobase-contai..."	1544	82	72.52	"1.00000"
"GO:0015980"	"energy derivation by oxidation of organi..."	231	12	10.85	"1.00000"
"GO:0045937"	"positive regulation of phosphate metabol..."	897	63	42.13	"1.00000"
"GO:0045939"	"negative regulation of steroid metabolic..."	21	2	0.99	"1.00000"
"GO:1902930"	"regulation of alcohol biosynthetic proce..."	65	3	3.05	"1.00000"
"GO:0030888"	"regulation of B cell proliferation"	44	3	2.07	"1.00000"
"GO:0060548"	"negative regulation of cell death"	809	53	38	"1.00000"
"GO:0008088"	"axo-dendritic transport"	69	7	3.24	"1.00000"
"GO:0072384"	"organelle transport along microtubule"	81	8	3.8	"1.00000"
"GO:0010863"	"positive regulation of phospholipase C a..."	34	1	1.6	"1.00000"
"GO:0003338"	"metanephros morphogenesis"	29	1	1.36	"1.00000"
"GO:0070507"	"regulation of microtubule cytoskeleton o..."	180	8	8.45	"1.00000"
"GO:0072376"	"protein activation cascade"	16	1	0.75	"1.00000"
"GO:0030810"	"positive regulation of nucleotide biosyn..."	16	1	0.75	"1.00000"
"GO:1902903"	"regulation of supramolecular fiber organ..."	315	27	14.8	"1.00000"
"GO:0072329"	"monocarboxylic acid catabolic process"	120	7	5.64	"1.00000"
"GO:0072310"	"glomerular epithelial cell development"	11	4	0.52	"1.00000"
"GO:0072311"	"glomerular epithelial cell differentiati..."	16	6	0.75	"1.00000"
"GO:0015931"	"nucleobase-containing compound transport"	233	8	10.94	"1.00000"
"GO:0038093"	"Fc receptor signaling pathway"	155	13	7.28	"1.00000"
"GO:0038094"	"Fc-gamma receptor signaling pathway"	69	10	3.24	"1.00000"
"GO:0010874"	"regulation of cholesterol efflux"	24	1	1.13	"1.00000"
"GO:0003300"	"cardiac muscle hypertrophy"	67	3	3.15	"1.00000"
"GO:0003301"	"physiological cardiac muscle hypertrophy"	22	1	1.03	"1.00000"
"GO:0010876"	"lipid localization"	310	12	14.56	"1.00000"
"GO:0030832"	"regulation of actin filament length"	159	7	7.47	"1.00000"
"GO:0106056"	"regulation of calcineurin-mediated signa..."	29	4	1.36	"1.00000"
"GO:0030834"	"regulation of actin filament depolymeriz..."	42	1	1.97	"1.00000"
"GO:0106058"	"positive regulation of calcineurin-media..."	11	4	0.52	"1.00000"
"GO:0003309"	"type B pancreatic cell differentiation"	19	1	0.89	"1.00000"
"GO:0008033"	"tRNA processing"	121	5	5.68	"1.00000"
"GO:0010821"	"regulation of mitochondrion organization"	175	10	8.22	"1.00000"
"GO:0034470"	"ncRNA processing"	360	10	16.91	"1.00000"
"GO:0010822"	"positive regulation of mitochondrion org..."	108	5	5.07	"1.00000"
"GO:0034471"	"ncRNA 5'-end processing"	20	1	0.94	"1.00000"
"GO:0048066"	"developmental pigmentation"	43	3	2.02	"1.00000"
"GO:0052372"	"modulation by symbiont of entry into hos..."	32	3	1.5	"1.00000"
"GO:0010828"	"positive regulation of glucose transmemb..."	33	1	1.55	"1.00000"
"GO:0072331"	"signal transduction by p53 class mediato..."	246	16	11.55	"1.00000"
"GO:0044419"	"interspecies interaction between organis..."	1506	73	70.74	"1.00000"
"GO:1900371"	"regulation of purine nucleotide biosynth..."	31	1	1.46	"1.00000"
"GO:0010810"	"regulation of cell-substrate adhesion"	179	24	8.41	"1.00000"
"GO:1900376"	"regulation of secondary metabolite biosy..."	10	1	0.47	"1.00000"
"GO:0010817"	"regulation of hormone levels"	388	17	18.22	"1.00000"
"GO:1901990"	"regulation of mitotic cell cycle phase t..."	391	7	18.37	"1.00000"
"GO:1901991"	"negative regulation of mitotic cell cycl..."	213	5	10	"1.00000"
"GO:0038065"	"collagen-activated signaling pathway"	13	2	0.61	"1.00000"
"GO:0038066"	"p38MAPK cascade"	38	3	1.78	"1.00000"
"GO:0099622"	"cardiac muscle cell membrane repolarizat..."	30	4	1.41	"1.00000"
"GO:0099625"	"ventricular cardiac muscle cell membrane..."	20	2	0.94	"1.00000"
"GO:0010847"	"regulation of chromatin assembly"	17	1	0.8	"1.00000"
"GO:0070661"	"leukocyte proliferation"	196	11	9.21	"1.00000"
"GO:0070663"	"regulation of leukocyte proliferation"	151	9	7.09	"1.00000"
"GO:0030808"	"regulation of nucleotide biosynthetic pr..."	31	1	1.46	"1.00000"
"GO:0070665"	"positive regulation of leukocyte prolife..."	100	4	4.7	"1.00000"
"GO:0034440"	"lipid oxidation"	96	4	4.51	"1.00000"
"GO:0010833"	"telomere maintenance via telomere length..."	74	4	3.48	"1.00000"
"GO:0009620"	"response to fungus"	20	1	0.94	"1.00000"
"GO:0019538"	"protein metabolic process"	4692	231	220.38	"1.00000"
"GO:0048024"	"regulation of mRNA splicing, via spliceo..."	106	3	4.98	"1.00000"
"GO:0034433"	"steroid esterification"	11	1	0.52	"1.00000"
"GO:0099643"	"signal release from synapse"	165	9	7.75	"1.00000"
"GO:0034434"	"sterol esterification"	11	1	0.52	"1.00000"
"GO:0009628"	"response to abiotic stimulus"	1041	61	48.9	"1.00000"
"GO:0033344"	"cholesterol efflux"	34	1	1.6	"1.00000"
"GO:0106030"	"neuron projection fasciculation"	23	1	1.08	"1.00000"
"GO:0097090"	"presynaptic membrane organization"	11	1	0.52	"1.00000"
"GO:0099633"	"protein localization to postsynaptic spe..."	21	3	0.99	"1.00000"
"GO:0044403"	"symbiotic process"	835	44	39.22	"1.00000"
"GO:0048017"	"inositol lipid-mediated signaling"	160	15	7.52	"1.00000"
"GO:0099637"	"neurotransmitter receptor transport"	45	4	2.11	"1.00000"
"GO:0030595"	"leukocyte chemotaxis"	133	14	6.25	"1.00000"
"GO:0070671"	"response to interleukin-12"	40	3	1.88	"1.00000"
"GO:0044409"	"entry into host"	112	9	5.26	"1.00000"
"GO:1901950"	"dense core granule transport"	11	2	0.52	"1.00000"
"GO:0039692"	"single stranded viral RNA replication vi..."	14	1	0.66	"1.00000"
"GO:0010803"	"regulation of tumor necrosis factor-medi..."	47	1	2.21	"1.00000"
"GO:0050663"	"cytokine secretion"	39	3	1.83	"1.00000"
"GO:0002366"	"leukocyte activation involved in immune ..."	503	24	23.63	"1.00000"
"GO:0002367"	"cytokine production involved in immune r..."	67	6	3.15	"1.00000"
"GO:0002369"	"T cell cytokine production"	25	2	1.17	"1.00000"
"GO:1901983"	"regulation of protein acetylation"	68	4	3.19	"1.00000"
"GO:0034401"	"chromatin organization involved in regul..."	82	5	3.85	"1.00000"
"GO:1901984"	"negative regulation of protein acetylati..."	19	3	0.89	"1.00000"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynt..."	30	3	1.41	"1.00000"
"GO:0050651"	"dermatan sulfate proteoglycan biosynthet..."	15	3	0.7	"1.00000"
"GO:0034404"	"nucleobase-containing small molecule bio..."	95	3	4.46	"1.00000"
"GO:1901987"	"regulation of cell cycle phase transitio..."	416	7	19.54	"1.00000"
"GO:1901988"	"negative regulation of cell cycle phase ..."	224	5	10.52	"1.00000"
"GO:0050654"	"chondroitin sulfate proteoglycan metabol..."	41	4	1.93	"1.00000"
"GO:0090501"	"RNA phosphodiester bond hydrolysis"	138	3	6.48	"1.00000"
"GO:0050655"	"dermatan sulfate proteoglycan metabolic ..."	16	3	0.75	"1.00000"
"GO:0050657"	"nucleic acid transport"	180	5	8.45	"1.00000"
"GO:0090504"	"epiboly"	28	2	1.32	"1.00000"
"GO:0050658"	"RNA transport"	180	5	8.45	"1.00000"
"GO:0060675"	"ureteric bud morphogenesis"	55	3	2.58	"1.00000"
"GO:0090505"	"epiboly involved in wound healing"	27	2	1.27	"1.00000"
"GO:0070613"	"regulation of protein processing"	51	3	2.4	"1.00000"
"GO:0099601"	"regulation of neurotransmitter receptor ..."	73	8	3.43	"1.00000"
"GO:0097061"	"dendritic spine organization"	80	9	3.76	"1.00000"
"GO:0071396"	"cellular response to lipid"	443	30	20.81	"1.00000"
"GO:0097064"	"ncRNA export from nucleus"	36	1	1.69	"1.00000"
"GO:0002381"	"immunoglobulin production involved in im..."	40	2	1.88	"1.00000"
"GO:0050684"	"regulation of mRNA processing"	144	5	6.76	"1.00000"
"GO:0050686"	"negative regulation of mRNA processing"	31	1	1.46	"1.00000"
"GO:0060627"	"regulation of vesicle-mediated transport"	461	28	21.65	"1.00000"
"GO:0070646"	"protein modification by small protein re..."	262	11	12.31	"1.00000"
"GO:0010591"	"regulation of lamellipodium assembly"	29	5	1.36	"1.00000"
"GO:0070647"	"protein modification by small protein co..."	997	37	46.83	"1.00000"
"GO:0038034"	"signal transduction in absence of ligand"	60	4	2.82	"1.00000"
"GO:0010594"	"regulation of endothelial cell migration"	138	8	6.48	"1.00000"
"GO:0050670"	"regulation of lymphocyte proliferation"	138	8	6.48	"1.00000"
"GO:0050671"	"positive regulation of lymphocyte prolif..."	90	4	4.23	"1.00000"
"GO:0050672"	"negative regulation of lymphocyte prolif..."	47	3	2.21	"1.00000"
"GO:0018023"	"peptidyl-lysine trimethylation"	38	3	1.78	"1.00000"
"GO:0019692"	"deoxyribose phosphate metabolic process"	32	2	1.5	"1.00000"
"GO:0050678"	"regulation of epithelial cell proliferat..."	279	16	13.1	"1.00000"
"GO:0019693"	"ribose phosphate metabolic process"	339	18	15.92	"1.00000"
"GO:0002377"	"immunoglobulin production"	78	5	3.66	"1.00000"
"GO:0007062"	"sister chromatid cohesion"	50	3	2.35	"1.00000"
"GO:0048002"	"antigen processing and presentation of p..."	154	3	7.23	"1.00000"
"GO:0009605"	"response to external stimulus"	1984	113	93.19	"1.00000"
"GO:0009607"	"response to biotic stimulus"	946	47	44.43	"1.00000"
"GO:0007051"	"spindle organization"	171	7	8.03	"1.00000"
"GO:0060632"	"regulation of microtubule-based movement"	35	3	1.64	"1.00000"
"GO:0010562"	"positive regulation of phosphorus metabo..."	897	63	42.13	"1.00000"
"GO:0010563"	"negative regulation of phosphorus metabo..."	489	35	22.97	"1.00000"
"GO:0010564"	"regulation of cell cycle process"	678	17	31.85	"1.00000"
"GO:0010565"	"regulation of cellular ketone metabolic ..."	159	7	7.47	"1.00000"
"GO:0071357"	"cellular response to type I interferon"	66	3	3.1	"1.00000"
"GO:0010569"	"regulation of double-strand break repair..."	40	2	1.88	"1.00000"
"GO:0032392"	"DNA geometric change"	112	2	5.26	"1.00000"
"GO:0043462"	"regulation of ATPase activity"	66	2	3.1	"1.00000"
"GO:0002347"	"response to tumor cell"	18	1	0.85	"1.00000"
"GO:0043467"	"regulation of generation of precursor me..."	134	4	6.29	"1.00000"
"GO:0086065"	"cell communication involved in cardiac c..."	49	6	2.3	"1.00000"
"GO:0086066"	"atrial cardiac muscle cell to AV node ce..."	17	5	0.8	"1.00000"
"GO:0071384"	"cellular response to corticosteroid stim..."	53	6	2.49	"1.00000"
"GO:0010556"	"regulation of macromolecule biosynthetic..."	3316	165	155.75	"1.00000"
"GO:0030510"	"regulation of BMP signaling pathway"	77	5	3.62	"1.00000"
"GO:0002335"	"mature B cell differentiation"	20	2	0.94	"1.00000"
"GO:0061351"	"neural precursor cell proliferation"	142	9	6.67	"1.00000"
"GO:0043455"	"regulation of secondary metabolic proces..."	10	1	0.47	"1.00000"
"GO:0072422"	"signal transduction involved in DNA dama..."	67	1	3.15	"1.00000"
"GO:0030518"	"intracellular steroid hormone receptor s..."	97	5	4.56	"1.00000"
"GO:0071375"	"cellular response to peptide hormone sti..."	275	14	12.92	"1.00000"
"GO:0071378"	"cellular response to growth hormone stim..."	19	1	0.89	"1.00000"
"GO:0071379"	"cellular response to prostaglandin stimu..."	19	1	0.89	"1.00000"
"GO:0060606"	"tube closure"	89	9	4.18	"1.00000"
"GO:0072413"	"signal transduction involved in mitotic ..."	55	1	2.58	"1.00000"
"GO:0061383"	"trabecula morphogenesis"	42	7	1.97	"1.00000"
"GO:0043487"	"regulation of RNA stability"	172	10	8.08	"1.00000"
"GO:0061387"	"regulation of extent of cell growth"	105	7	4.93	"1.00000"
"GO:1905517"	"macrophage migration"	39	4	1.83	"1.00000"
"GO:0071326"	"cellular response to monosaccharide stim..."	113	9	5.31	"1.00000"
"GO:0007017"	"microtubule-based process"	750	38	35.23	"1.00000"
"GO:0043470"	"regulation of carbohydrate catabolic pro..."	79	3	3.71	"1.00000"
"GO:0051350"	"negative regulation of lyase activity"	20	1	0.94	"1.00000"
"GO:0007019"	"microtubule depolymerization"	42	5	1.97	"1.00000"
"GO:0032365"	"intracellular lipid transport"	39	3	1.83	"1.00000"
"GO:0061371"	"determination of heart left/right asymme..."	52	3	2.44	"1.00000"
"GO:0019674"	"NAD metabolic process"	46	3	2.16	"1.00000"
"GO:0032368"	"regulation of lipid transport"	81	1	3.8	"1.00000"
"GO:0010522"	"regulation of calcium ion transport into..."	76	4	3.57	"1.00000"
"GO:0061377"	"mammary gland lobule development"	14	2	0.66	"1.00000"
"GO:0010524"	"positive regulation of calcium ion trans..."	40	2	1.88	"1.00000"
"GO:0010528"	"regulation of transposition"	15	1	0.7	"1.00000"
"GO:0072431"	"signal transduction involved in mitotic ..."	54	1	2.54	"1.00000"
"GO:0007031"	"peroxisome organization"	76	1	3.57	"1.00000"
"GO:0086026"	"atrial cardiac muscle cell to AV node ce..."	17	5	0.8	"1.00000"
"GO:0061326"	"renal tubule development"	84	7	3.95	"1.00000"
"GO:0034121"	"regulation of toll-like receptor signali..."	50	2	2.35	"1.00000"
"GO:0007034"	"vacuolar transport"	146	6	6.86	"1.00000"
"GO:0010517"	"regulation of phospholipase activity"	54	2	2.54	"1.00000"
"GO:0010518"	"positive regulation of phospholipase act..."	45	1	2.11	"1.00000"
"GO:0007039"	"protein catabolic process in the vacuole"	19	2	0.89	"1.00000"
"GO:0043412"	"macromolecule modification"	3650	190	171.44	"1.00000"
"GO:0043413"	"macromolecule glycosylation"	220	13	10.33	"1.00000"
"GO:0043414"	"macromolecule methylation"	251	16	11.79	"1.00000"
"GO:0086011"	"membrane repolarization during action po..."	22	3	1.03	"1.00000"
"GO:0061311"	"cell surface receptor signaling pathway ..."	29	3	1.36	"1.00000"
"GO:0042325"	"regulation of phosphorylation"	1306	83	61.34	"1.00000"
"GO:0071331"	"cellular response to hexose stimulus"	112	9	5.26	"1.00000"
"GO:0042326"	"negative regulation of phosphorylation"	394	28	18.51	"1.00000"
"GO:0061318"	"renal filtration cell differentiation"	15	6	0.7	"1.00000"
"GO:0086019"	"cell-cell signaling involved in cardiac ..."	26	5	1.22	"1.00000"
"GO:0032370"	"positive regulation of lipid transport"	51	1	2.4	"1.00000"
"GO:0097006"	"regulation of plasma lipoprotein particl..."	62	3	2.91	"1.00000"
"GO:0032371"	"regulation of sterol transport"	39	1	1.83	"1.00000"
"GO:0051321"	"meiotic cell cycle"	184	9	8.64	"1.00000"
"GO:0032373"	"positive regulation of sterol transport"	23	1	1.08	"1.00000"
"GO:0042310"	"vasoconstriction"	60	4	2.82	"1.00000"
"GO:0003197"	"endocardial cushion development"	39	5	1.83	"1.00000"
"GO:0032374"	"regulation of cholesterol transport"	38	1	1.78	"1.00000"
"GO:1904062"	"regulation of cation transmembrane trans..."	281	21	13.2	"1.00000"
"GO:0032376"	"positive regulation of cholesterol trans..."	23	1	1.08	"1.00000"
"GO:1904064"	"positive regulation of cation transmembr..."	111	6	5.21	"1.00000"
"GO:0019646"	"aerobic electron transport chain"	14	2	0.66	"1.00000"
"GO:0002495"	"antigen processing and presentation of p..."	79	2	3.71	"1.00000"
"GO:0072401"	"signal transduction involved in DNA inte..."	67	1	3.15	"1.00000"
"GO:1905508"	"protein localization to microtubule orga..."	33	1	1.55	"1.00000"
"GO:0061339"	"establishment or maintenance of monopola..."	18	4	0.85	"1.00000"
"GO:0007006"	"mitochondrial membrane organization"	107	8	5.03	"1.00000"
"GO:1900449"	"regulation of glutamate receptor signali..."	61	7	2.87	"1.00000"
"GO:0051341"	"regulation of oxidoreductase activity"	80	4	3.76	"1.00000"
"GO:0042330"	"taxis"	490	37	23.02	"1.00000"
"GO:0051348"	"negative regulation of transferase activ..."	248	21	11.65	"1.00000"
"GO:2000050"	"regulation of non-canonical Wnt signalin..."	23	3	1.08	"1.00000"
"GO:0042339"	"keratan sulfate metabolic process"	31	3	1.46	"1.00000"
"GO:2000058"	"regulation of ubiquitin-dependent protei..."	149	8	7	"1.00000"
"GO:0044106"	"cellular amine metabolic process"	110	3	5.17	"1.00000"
"GO:0051336"	"regulation of hydrolase activity"	1021	55	47.96	"1.00000"
"GO:0051338"	"regulation of transferase activity"	867	57	40.72	"1.00000"
"GO:0051339"	"regulation of lyase activity"	39	2	1.83	"1.00000"
"GO:0002460"	"adaptive immune response based on somati..."	165	9	7.75	"1.00000"
"GO:0003156"	"regulation of animal organ formation"	29	2	1.36	"1.00000"
"GO:0017062"	"respiratory chain complex III assembly"	10	1	0.47	"1.00000"
"GO:0086003"	"cardiac muscle cell contraction"	62	7	2.91	"1.00000"
"GO:0043409"	"negative regulation of MAPK cascade"	149	7	7	"1.00000"
"GO:1904029"	"regulation of cyclin-dependent protein k..."	95	4	4.46	"1.00000"
"GO:0061307"	"cardiac neural crest cell differentiatio..."	10	1	0.47	"1.00000"
"GO:0086009"	"membrane repolarization"	37	5	1.74	"1.00000"
"GO:0034104"	"negative regulation of tissue remodeling"	20	1	0.94	"1.00000"
"GO:0034105"	"positive regulation of tissue remodeling"	22	1	1.03	"1.00000"
"GO:0002455"	"humoral immune response mediated by circ..."	23	1	1.08	"1.00000"
"GO:0002456"	"T cell mediated immunity"	62	3	2.91	"1.00000"
"GO:0042303"	"molting cycle"	84	7	3.95	"1.00000"
"GO:0042306"	"regulation of protein import into nucleu..."	53	4	2.49	"1.00000"
"GO:1904018"	"positive regulation of vasculature devel..."	147	10	6.9	"1.00000"
"GO:1904019"	"epithelial cell apoptotic process"	83	11	3.9	"1.00000"
"GO:0006091"	"generation of precursor metabolites and ..."	432	23	20.29	"1.00000"
"GO:0003170"	"heart valve development"	55	9	2.58	"1.00000"
"GO:0071496"	"cellular response to external stimulus"	279	19	13.1	"1.00000"
"GO:1900407"	"regulation of cellular response to oxida..."	67	5	3.15	"1.00000"
"GO:0003171"	"atrioventricular valve development"	21	3	0.99	"1.00000"
"GO:1900408"	"negative regulation of cellular response..."	38	3	1.78	"1.00000"
"GO:1900409"	"positive regulation of cellular response..."	15	2	0.7	"1.00000"
"GO:0003174"	"mitral valve development"	10	1	0.47	"1.00000"
"GO:2000027"	"regulation of animal organ morphogenesis"	220	16	10.33	"1.00000"
"GO:0003176"	"aortic valve development"	29	5	1.36	"1.00000"
"GO:0003177"	"pulmonary valve development"	19	4	0.89	"1.00000"
"GO:0062197"	"cellular response to chemical stress"	305	15	14.33	"1.00000"
"GO:0002474"	"antigen processing and presentation of p..."	84	1	3.95	"1.00000"
"GO:0072160"	"nephron tubule epithelial cell different..."	15	2	0.7	"1.00000"
"GO:0002478"	"antigen processing and presentation of e..."	142	3	6.67	"1.00000"
"GO:0072163"	"mesonephric epithelium development"	88	5	4.13	"1.00000"
"GO:1904035"	"regulation of epithelial cell apoptotic ..."	62	8	2.91	"1.00000"
"GO:0072164"	"mesonephric tubule development"	88	5	4.13	"1.00000"
"GO:0032309"	"icosanoid secretion"	25	1	1.17	"1.00000"
"GO:1905666"	"regulation of protein localization to en..."	13	1	0.61	"1.00000"
"GO:2000045"	"regulation of G1/S transition of mitotic..."	140	2	6.58	"1.00000"
"GO:0042490"	"mechanoreceptor differentiation"	54	1	2.54	"1.00000"
"GO:0042491"	"inner ear auditory receptor cell differe..."	27	1	1.27	"1.00000"
"GO:0002429"	"immune response-activating cell surface ..."	268	15	12.59	"1.00000"
"GO:0071466"	"cellular response to xenobiotic stimulus"	76	2	3.57	"1.00000"
"GO:0044260"	"cellular macromolecule metabolic process"	6782	321	318.55	"1.00000"
"GO:0044264"	"cellular polysaccharide metabolic proces..."	84	3	3.95	"1.00000"
"GO:0006066"	"alcohol metabolic process"	301	12	14.14	"1.00000"
"GO:0044265"	"cellular macromolecule catabolic process"	1075	41	50.49	"1.00000"
"GO:0051494"	"negative regulation of cytoskeleton orga..."	133	8	6.25	"1.00000"
"GO:0051495"	"positive regulation of cytoskeleton orga..."	195	13	9.16	"1.00000"
