"GO.ID"	"Term"	"Annotated"	"Significant"	"Expected"	"Statistics"
"GO:0045661"	"regulation of myoblast differentiation"	37	3	1.14	"1.00000"
"GO:2000677"	"regulation of transcription regulatory r..."	45	2	1.39	"1.00000"
"GO:1902475"	"L-alpha-amino acid transmembrane transpo..."	55	2	1.7	"1.00000"
"GO:0006595"	"polyamine metabolic process"	16	1	0.49	"1.00000"
"GO:0043900"	"regulation of multi-organism process"	52	1	1.6	"1.00000"
"GO:0045664"	"regulation of neuron differentiation"	613	29	18.9	"1.00000"
"GO:0043902"	"positive regulation of multi-organism pr..."	32	1	0.99	"1.00000"
"GO:0043903"	"regulation of symbiotic process"	182	4	5.61	"1.00000"
"GO:1905952"	"regulation of lipid localization"	105	5	3.24	"1.00000"
"GO:1905953"	"negative regulation of lipid localizatio..."	30	2	0.92	"1.00000"
"GO:1905954"	"positive regulation of lipid localizatio..."	67	3	2.07	"1.00000"
"GO:0061430"	"bone trabecula morphogenesis"	13	3	0.4	"1.00000"
"GO:0070231"	"T cell apoptotic process"	35	1	1.08	"1.00000"
"GO:0097722"	"sperm motility"	59	4	1.82	"1.00000"
"GO:0104004"	"cellular response to environmental stimu..."	272	8	8.39	"1.00000"
"GO:0031396"	"regulation of protein ubiquitination"	184	2	5.67	"1.00000"
"GO:1990868"	"response to chemokine"	43	2	1.33	"1.00000"
"GO:0031399"	"regulation of protein modification proce..."	1503	46	46.34	"1.00000"
"GO:1990869"	"cellular response to chemokine"	43	2	1.33	"1.00000"
"GO:0090100"	"positive regulation of transmembrane rec..."	94	5	2.9	"1.00000"
"GO:1902414"	"protein localization to cell junction"	97	4	2.99	"1.00000"
"GO:0051443"	"positive regulation of ubiquitin-protein..."	32	1	0.99	"1.00000"
"GO:0045682"	"regulation of epidermis development"	63	6	1.94	"1.00000"
"GO:0048194"	"Golgi vesicle budding"	78	1	2.4	"1.00000"
"GO:0045685"	"regulation of glial cell differentiation"	59	3	1.82	"1.00000"
"GO:0090109"	"regulation of cell-substrate junction as..."	59	6	1.82	"1.00000"
"GO:0045687"	"positive regulation of glial cell differ..."	36	1	1.11	"1.00000"
"GO:0003081"	"regulation of systemic arterial blood pr..."	15	1	0.46	"1.00000"
"GO:0048199"	"vesicle targeting, to, from or within Go..."	71	1	2.19	"1.00000"
"GO:0060249"	"anatomical structure homeostasis"	369	11	11.38	"1.00000"
"GO:0046847"	"filopodium assembly"	52	2	1.6	"1.00000"
"GO:0060231"	"mesenchymal to epithelial transition"	17	1	0.52	"1.00000"
"GO:0097746"	"regulation of blood vessel diameter"	102	8	3.14	"1.00000"
"GO:2000648"	"positive regulation of stem cell prolife..."	39	2	1.2	"1.00000"
"GO:0030193"	"regulation of blood coagulation"	56	5	1.73	"1.00000"
"GO:0051438"	"regulation of ubiquitin-protein transfer..."	51	1	1.57	"1.00000"
"GO:0009308"	"amine metabolic process"	115	3	3.55	"1.00000"
"GO:0009309"	"amine biosynthetic process"	20	2	0.62	"1.00000"
"GO:0070201"	"regulation of establishment of protein l..."	531	14	16.37	"1.00000"
"GO:1990874"	"vascular associated smooth muscle cell p..."	44	2	1.36	"1.00000"
"GO:0045620"	"negative regulation of lymphocyte differ..."	40	2	1.23	"1.00000"
"GO:0045621"	"positive regulation of lymphocyte differ..."	70	1	2.16	"1.00000"
"GO:0015698"	"inorganic anion transport"	128	6	3.95	"1.00000"
"GO:1901222"	"regulation of NIK/NF-kappaB signaling"	80	1	2.47	"1.00000"
"GO:1990823"	"response to leukemia inhibitory factor"	88	1	2.71	"1.00000"
"GO:0072359"	"circulatory system development"	868	52	26.76	"1.00000"
"GO:0006584"	"catecholamine metabolic process"	39	3	1.2	"1.00000"
"GO:0003012"	"muscle system process"	335	22	10.33	"1.00000"
"GO:0003013"	"circulatory system process"	422	24	13.01	"1.00000"
"GO:0045619"	"regulation of lymphocyte differentiation"	121	3	3.73	"1.00000"
"GO:0008104"	"protein localization"	2406	49	74.18	"1.00000"
"GO:0003015"	"heart process"	232	13	7.15	"1.00000"
"GO:0072384"	"organelle transport along microtubule"	81	3	2.5	"1.00000"
"GO:0003016"	"respiratory system process"	30	1	0.92	"1.00000"
"GO:1901214"	"regulation of neuron death"	275	12	8.48	"1.00000"
"GO:0003018"	"vascular process in circulatory system"	139	9	4.29	"1.00000"
"GO:0006575"	"cellular modified amino acid metabolic p..."	141	2	4.35	"1.00000"
"GO:0006576"	"cellular biogenic amine metabolic proces..."	45	2	1.39	"1.00000"
"GO:0030162"	"regulation of proteolysis"	553	18	17.05	"1.00000"
"GO:0003044"	"regulation of systemic arterial blood pr..."	28	1	0.86	"1.00000"
"GO:0006520"	"cellular amino acid metabolic process"	267	9	8.23	"1.00000"
"GO:0072376"	"protein activation cascade"	15	3	0.46	"1.00000"
"GO:0019395"	"fatty acid oxidation"	93	2	2.87	"1.00000"
"GO:0030155"	"regulation of cell adhesion"	536	30	16.53	"1.00000"
"GO:0045639"	"positive regulation of myeloid cell diff..."	77	3	2.37	"1.00000"
"GO:0031323"	"regulation of cellular metabolic process"	5024	132	154.9	"1.00000"
"GO:0031324"	"negative regulation of cellular metaboli..."	2113	71	65.15	"1.00000"
"GO:0031325"	"positive regulation of cellular metaboli..."	2695	80	83.09	"1.00000"
"GO:0031326"	"regulation of cellular biosynthetic proc..."	3377	89	104.12	"1.00000"
"GO:0072329"	"monocarboxylic acid catabolic process"	119	2	3.67	"1.00000"
"GO:0031329"	"regulation of cellular catabolic process"	771	14	23.77	"1.00000"
"GO:0006518"	"peptide metabolic process"	704	10	21.71	"1.00000"
"GO:0035640"	"exploration behavior"	21	2	0.65	"1.00000"
"GO:0072311"	"glomerular epithelial cell differentiati..."	16	2	0.49	"1.00000"
"GO:0008299"	"isoprenoid biosynthetic process"	25	2	0.77	"1.00000"
"GO:1903362"	"regulation of cellular protein catabolic..."	238	6	7.34	"1.00000"
"GO:0018193"	"peptidyl-amino acid modification"	1072	21	33.05	"1.00000"
"GO:0060795"	"cell fate commitment involved in formati..."	26	2	0.8	"1.00000"
"GO:1903363"	"negative regulation of cellular protein ..."	79	1	2.44	"1.00000"
"GO:0018198"	"peptidyl-cysteine modification"	43	2	1.33	"1.00000"
"GO:0030177"	"positive regulation of Wnt signaling pat..."	162	7	4.99	"1.00000"
"GO:0061162"	"establishment of monopolar cell polarity"	18	1	0.55	"1.00000"
"GO:0031341"	"regulation of cell killing"	40	2	1.23	"1.00000"
"GO:0019362"	"pyridine nucleotide metabolic process"	26	2	0.8	"1.00000"
"GO:0019363"	"pyridine nucleotide biosynthetic process"	23	1	0.71	"1.00000"
"GO:0035637"	"multicellular organismal signaling"	172	12	5.3	"1.00000"
"GO:0031343"	"positive regulation of cell killing"	24	1	0.74	"1.00000"
"GO:0031344"	"regulation of cell projection organizati..."	626	31	19.3	"1.00000"
"GO:0031345"	"negative regulation of cell projection o..."	166	10	5.12	"1.00000"
"GO:0043062"	"extracellular structure organization"	315	34	9.71	"1.00000"
"GO:0009451"	"RNA modification"	147	3	4.53	"1.00000"
"GO:0031347"	"regulation of defense response"	458	9	14.12	"1.00000"
"GO:1903350"	"response to dopamine"	59	3	1.82	"1.00000"
"GO:0031348"	"negative regulation of defense response"	139	6	4.29	"1.00000"
"GO:0031349"	"positive regulation of defense response"	251	3	7.74	"1.00000"
"GO:0015672"	"monovalent inorganic cation transport"	403	25	12.43	"1.00000"
"GO:0045604"	"regulation of epidermal cell differentia..."	44	3	1.36	"1.00000"
"GO:0090287"	"regulation of cellular response to growt..."	238	13	7.34	"1.00000"
"GO:0043067"	"regulation of programmed cell death"	1253	46	38.63	"1.00000"
"GO:0043068"	"positive regulation of programmed cell d..."	550	17	16.96	"1.00000"
"GO:0043069"	"negative regulation of programmed cell d..."	725	28	22.35	"1.00000"
"GO:0072330"	"monocarboxylic acid biosynthetic process"	175	2	5.4	"1.00000"
"GO:0003002"	"regionalization"	268	14	8.26	"1.00000"
"GO:0072331"	"signal transduction by p53 class mediato..."	244	7	7.52	"1.00000"
"GO:1901201"	"regulation of extracellular matrix assem..."	14	1	0.43	"1.00000"
"GO:0031330"	"negative regulation of cellular cataboli..."	216	3	6.66	"1.00000"
"GO:0000266"	"mitochondrial fission"	37	1	1.14	"1.00000"
"GO:0003006"	"developmental process involved in reprod..."	707	32	21.8	"1.00000"
"GO:0003008"	"system process"	1352	87	41.69	"1.00000"
"GO:0038179"	"neurotrophin signaling pathway"	37	1	1.14	"1.00000"
"GO:0061157"	"mRNA destabilization"	30	1	0.92	"1.00000"
"GO:0003009"	"skeletal muscle contraction"	31	1	0.96	"1.00000"
"GO:0019359"	"nicotinamide nucleotide biosynthetic pro..."	23	1	0.71	"1.00000"
"GO:0031338"	"regulation of vesicle fusion"	28	3	0.86	"1.00000"
"GO:0048144"	"fibroblast proliferation"	73	2	2.25	"1.00000"
"GO:0090276"	"regulation of peptide hormone secretion"	160	7	4.93	"1.00000"
"GO:0048145"	"regulation of fibroblast proliferation"	72	2	2.22	"1.00000"
"GO:0052372"	"modulation by symbiont of entry into hos..."	32	2	0.99	"1.00000"
"GO:0050790"	"regulation of catalytic activity"	1893	52	58.37	"1.00000"
"GO:0090278"	"negative regulation of peptide hormone s..."	34	2	1.05	"1.00000"
"GO:0050792"	"regulation of viral process"	171	4	5.27	"1.00000"
"GO:0061180"	"mammary gland epithelium development"	61	1	1.88	"1.00000"
"GO:0050793"	"regulation of developmental process"	2120	98	65.36	"1.00000"
"GO:0050794"	"regulation of cellular process"	8329	283	256.8	"1.00000"
"GO:0038127"	"ERBB signaling pathway"	123	6	3.79	"1.00000"
"GO:0090224"	"regulation of spindle organization"	38	1	1.17	"1.00000"
"GO:0043085"	"positive regulation of catalytic activit..."	1201	31	37.03	"1.00000"
"GO:0000280"	"nuclear division"	357	6	11.01	"1.00000"
"GO:0030148"	"sphingolipid biosynthetic process"	83	2	2.56	"1.00000"
"GO:0051150"	"regulation of smooth muscle cell differe..."	28	1	0.86	"1.00000"
"GO:0051153"	"regulation of striated muscle cell diffe..."	73	3	2.25	"1.00000"
"GO:1903320"	"regulation of protein modification by sm..."	212	2	6.54	"1.00000"
"GO:0051154"	"negative regulation of striated muscle c..."	27	1	0.83	"1.00000"
"GO:0006505"	"GPI anchor metabolic process"	31	1	0.96	"1.00000"
"GO:0006506"	"GPI anchor biosynthetic process"	30	1	0.92	"1.00000"
"GO:1903322"	"positive regulation of protein modificat..."	122	2	3.76	"1.00000"
"GO:0000271"	"polysaccharide biosynthetic process"	69	2	2.13	"1.00000"
"GO:0000272"	"polysaccharide catabolic process"	20	1	0.62	"1.00000"
"GO:0060759"	"regulation of response to cytokine stimu..."	136	1	4.19	"1.00000"
"GO:0000278"	"mitotic cell cycle"	936	13	28.86	"1.00000"
"GO:0033059"	"cellular pigmentation"	48	1	1.48	"1.00000"
"GO:0009410"	"response to xenobiotic stimulus"	78	3	2.4	"1.00000"
"GO:0010171"	"body morphogenesis"	44	3	1.36	"1.00000"
"GO:1901797"	"negative regulation of signal transducti..."	28	4	0.86	"1.00000"
"GO:0070727"	"cellular macromolecule localization"	1781	33	54.91	"1.00000"
"GO:1903311"	"regulation of mRNA metabolic process"	310	3	9.56	"1.00000"
"GO:1903312"	"negative regulation of mRNA metabolic pr..."	69	1	2.13	"1.00000"
"GO:1903313"	"positive regulation of mRNA metabolic pr..."	75	1	2.31	"1.00000"
"GO:1903317"	"regulation of protein maturation"	53	3	1.63	"1.00000"
"GO:1903318"	"negative regulation of protein maturatio..."	25	1	0.77	"1.00000"
"GO:1903319"	"positive regulation of protein maturatio..."	19	2	0.59	"1.00000"
"GO:0023061"	"signal release"	435	18	13.41	"1.00000"
"GO:0061117"	"negative regulation of heart growth"	22	1	0.68	"1.00000"
"GO:0051172"	"negative regulation of nitrogen compound..."	1951	65	60.15	"1.00000"
"GO:0019318"	"hexose metabolic process"	211	2	6.51	"1.00000"
"GO:0051173"	"positive regulation of nitrogen compound..."	2545	78	78.47	"1.00000"
"GO:0051174"	"regulation of phosphorus metabolic proce..."	1448	46	44.65	"1.00000"
"GO:0051179"	"localization"	5262	150	162.24	"1.00000"
"GO:0023051"	"regulation of signaling"	2915	112	89.88	"1.00000"
"GO:0023052"	"signaling"	4775	196	147.22	"1.00000"
"GO:0006690"	"icosanoid metabolic process"	67	4	2.07	"1.00000"
"GO:0006692"	"prostanoid metabolic process"	37	2	1.14	"1.00000"
"GO:0043043"	"peptide biosynthetic process"	593	7	18.28	"1.00000"
"GO:0051123"	"RNA polymerase II preinitiation complex ..."	21	1	0.65	"1.00000"
"GO:0006694"	"steroid biosynthetic process"	148	4	4.56	"1.00000"
"GO:0043044"	"ATP-dependent chromatin remodeling"	68	1	2.1	"1.00000"
"GO:1902175"	"regulation of oxidative stress-induced i..."	23	1	0.71	"1.00000"
"GO:0023058"	"adaptation of signaling pathway"	17	1	0.52	"1.00000"
"GO:0030100"	"regulation of endocytosis"	181	10	5.58	"1.00000"
"GO:0006695"	"cholesterol biosynthetic process"	63	1	1.94	"1.00000"
"GO:0051125"	"regulation of actin nucleation"	27	1	0.83	"1.00000"
"GO:0051128"	"regulation of cellular component organiz..."	2072	82	63.88	"1.00000"
"GO:0030104"	"water homeostasis"	55	1	1.7	"1.00000"
"GO:0051129"	"negative regulation of cellular componen..."	617	25	19.02	"1.00000"
"GO:0008213"	"protein alkylation"	149	1	4.59	"1.00000"
"GO:0008214"	"protein dealkylation"	26	1	0.8	"1.00000"
"GO:0043030"	"regulation of macrophage activation"	34	1	1.05	"1.00000"
"GO:0050789"	"regulation of biological process"	8729	298	269.13	"1.00000"
"GO:0031497"	"chromatin assembly"	105	1	3.24	"1.00000"
"GO:0071103"	"DNA conformation change"	247	1	7.62	"1.00000"
"GO:0050773"	"regulation of dendrite development"	148	2	4.56	"1.00000"
"GO:0050779"	"RNA destabilization"	33	1	1.02	"1.00000"
"GO:1902115"	"regulation of organelle assembly"	172	2	5.3	"1.00000"
"GO:0051145"	"smooth muscle cell differentiation"	48	1	1.48	"1.00000"
"GO:0051146"	"striated muscle cell differentiation"	212	11	6.54	"1.00000"
"GO:1902117"	"positive regulation of organelle assembl..."	60	1	1.85	"1.00000"
"GO:0051147"	"regulation of muscle cell differentiatio..."	123	4	3.79	"1.00000"
"GO:0051148"	"negative regulation of muscle cell diffe..."	43	1	1.33	"1.00000"
"GO:0051149"	"positive regulation of muscle cell diffe..."	69	3	2.13	"1.00000"
"GO:0033043"	"regulation of organelle organization"	1138	32	35.09	"1.00000"
"GO:0033044"	"regulation of chromosome organization"	314	6	9.68	"1.00000"
"GO:0046545"	"development of primary female sexual cha..."	88	4	2.71	"1.00000"
"GO:0046546"	"development of primary male sexual chara..."	107	5	3.3	"1.00000"
"GO:0033047"	"regulation of mitotic sister chromatid s..."	66	1	2.03	"1.00000"
"GO:0050727"	"regulation of inflammatory response"	222	6	6.84	"1.00000"
"GO:0006661"	"phosphatidylinositol biosynthetic proces..."	110	1	3.39	"1.00000"
"GO:0006664"	"glycolipid metabolic process"	98	2	3.02	"1.00000"
"GO:0046530"	"photoreceptor cell differentiation"	50	5	1.54	"1.00000"
"GO:1903305"	"regulation of regulated secretory pathwa..."	138	8	4.25	"1.00000"
"GO:1903307"	"positive regulation of regulated secreto..."	47	5	1.45	"1.00000"
"GO:0033036"	"macromolecule localization"	2680	56	82.63	"1.00000"
"GO:0006650"	"glycerophospholipid metabolic process"	287	5	8.85	"1.00000"
"GO:0023014"	"signal transduction by protein phosphory..."	730	29	22.51	"1.00000"
"GO:0016569"	"covalent chromatin modification"	424	6	13.07	"1.00000"
"GO:0002366"	"leukocyte activation involved in immune ..."	490	6	15.11	"1.00000"
"GO:0043009"	"chordate embryonic development"	544	24	16.77	"1.00000"
"GO:0002367"	"cytokine production involved in immune r..."	64	2	1.97	"1.00000"
"GO:0048260"	"positive regulation of receptor-mediated..."	44	3	1.36	"1.00000"
"GO:0048265"	"response to pain"	25	3	0.77	"1.00000"
"GO:0006687"	"glycosphingolipid metabolic process"	57	1	1.76	"1.00000"
"GO:0006688"	"glycosphingolipid biosynthetic process"	22	1	0.68	"1.00000"
"GO:0050732"	"negative regulation of peptidyl-tyrosine..."	45	1	1.39	"1.00000"
"GO:0008202"	"steroid metabolic process"	238	9	7.34	"1.00000"
"GO:0051100"	"negative regulation of binding"	141	4	4.35	"1.00000"
"GO:0051101"	"regulation of DNA binding"	106	5	3.27	"1.00000"
"GO:0006672"	"ceramide metabolic process"	81	2	2.5	"1.00000"
"GO:0048255"	"mRNA stabilization"	34	1	1.05	"1.00000"
"GO:0033002"	"muscle cell proliferation"	158	8	4.87	"1.00000"
"GO:0016570"	"histone modification"	415	6	12.8	"1.00000"
"GO:0046503"	"glycerolipid catabolic process"	46	3	1.42	"1.00000"
"GO:0048259"	"regulation of receptor-mediated endocyto..."	89	5	2.74	"1.00000"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	282	7	8.69	"1.00000"
"GO:0016572"	"histone phosphorylation"	35	1	1.08	"1.00000"
"GO:0016577"	"histone demethylation"	24	1	0.74	"1.00000"
"GO:0070897"	"transcription preinitiation complex asse..."	32	1	0.99	"1.00000"
"GO:1902105"	"regulation of leukocyte differentiation"	195	5	6.01	"1.00000"
"GO:1902106"	"negative regulation of leukocyte differe..."	73	2	2.25	"1.00000"
"GO:0048284"	"organelle fusion"	129	4	3.98	"1.00000"
"GO:0006626"	"protein targeting to mitochondrion"	90	1	2.77	"1.00000"
"GO:1902107"	"positive regulation of leukocyte differe..."	110	2	3.39	"1.00000"
"GO:0048285"	"organelle fission"	399	7	12.3	"1.00000"
"GO:0002376"	"immune system process"	2022	56	62.34	"1.00000"
"GO:0099150"	"regulation of postsynaptic specializatio..."	13	1	0.4	"1.00000"
"GO:0031424"	"keratinization"	34	4	1.05	"1.00000"
"GO:0006613"	"cotranslational protein targeting to mem..."	98	1	3.02	"1.00000"
"GO:0050707"	"regulation of cytokine secretion"	32	2	0.99	"1.00000"
"GO:0050708"	"regulation of protein secretion"	255	10	7.86	"1.00000"
"GO:0006641"	"triglyceride metabolic process"	64	3	1.97	"1.00000"
"GO:0006643"	"membrane lipid metabolic process"	178	5	5.49	"1.00000"
"GO:0009161"	"ribonucleoside monophosphate metabolic p..."	46	1	1.42	"1.00000"
"GO:0051293"	"establishment of spindle localization"	42	1	1.29	"1.00000"
"GO:0006644"	"phospholipid metabolic process"	366	5	11.28	"1.00000"
"GO:0051294"	"establishment of spindle orientation"	33	1	1.02	"1.00000"
"GO:1900542"	"regulation of purine nucleotide metaboli..."	99	2	3.05	"1.00000"
"GO:0009164"	"nucleoside catabolic process"	21	2	0.65	"1.00000"
"GO:0002312"	"B cell activation involved in immune res..."	55	1	1.7	"1.00000"
"GO:1900544"	"positive regulation of purine nucleotide..."	36	2	1.11	"1.00000"
"GO:0009165"	"nucleotide biosynthetic process"	201	3	6.2	"1.00000"
"GO:0009167"	"purine ribonucleoside monophosphate meta..."	33	1	1.02	"1.00000"
"GO:0030278"	"regulation of ossification"	161	13	4.96	"1.00000"
"GO:0099172"	"presynapse organization"	51	4	1.57	"1.00000"
"GO:0099173"	"postsynapse organization"	161	8	4.96	"1.00000"
"GO:0099174"	"regulation of presynapse organization"	34	2	1.05	"1.00000"
"GO:0009150"	"purine ribonucleotide metabolic process"	313	3	9.65	"1.00000"
"GO:0099177"	"regulation of trans-synaptic signaling"	411	22	12.67	"1.00000"
"GO:0006633"	"fatty acid biosynthetic process"	116	1	3.58	"1.00000"
"GO:0006635"	"fatty acid beta-oxidation"	69	1	2.13	"1.00000"
"GO:0006636"	"unsaturated fatty acid biosynthetic proc..."	42	1	1.29	"1.00000"
"GO:0098754"	"detoxification"	85	4	2.62	"1.00000"
"GO:0006638"	"neutral lipid metabolic process"	89	5	2.74	"1.00000"
"GO:1905037"	"autophagosome organization"	91	1	2.81	"1.00000"
"GO:0006639"	"acylglycerol metabolic process"	89	5	2.74	"1.00000"
"GO:1905039"	"carboxylic acid transmembrane transport"	125	4	3.85	"1.00000"
"GO:1901701"	"cellular response to oxygen-containing c..."	934	37	28.8	"1.00000"
"GO:0000768"	"syncytium formation by plasma membrane f..."	34	2	1.05	"1.00000"
"GO:0030212"	"hyaluronan metabolic process"	26	1	0.8	"1.00000"
"GO:0009185"	"ribonucleoside diphosphate metabolic pro..."	123	2	3.79	"1.00000"
"GO:0009187"	"cyclic nucleotide metabolic process"	31	1	0.96	"1.00000"
"GO:0002335"	"mature B cell differentiation"	20	1	0.62	"1.00000"
"GO:0050891"	"multicellular organismal water homeostas..."	51	1	1.57	"1.00000"
"GO:0030216"	"keratinocyte differentiation"	96	6	2.96	"1.00000"
"GO:0030217"	"T cell differentiation"	172	4	5.3	"1.00000"
"GO:0099111"	"microtubule-based transport"	180	7	5.55	"1.00000"
"GO:0071229"	"cellular response to acid chemical"	66	7	2.03	"1.00000"
"GO:0030219"	"megakaryocyte differentiation"	65	5	2	"1.00000"
"GO:0051262"	"protein tetramerization"	69	1	2.13	"1.00000"
"GO:0099118"	"microtubule-based protein transport"	64	3	1.97	"1.00000"
"GO:0048232"	"male gamete generation"	362	14	11.16	"1.00000"
"GO:0098771"	"inorganic ion homeostasis"	538	26	16.59	"1.00000"
"GO:0010256"	"endomembrane system organization"	410	12	12.64	"1.00000"
"GO:0098773"	"skin epidermis development"	73	5	2.25	"1.00000"
"GO:0046660"	"female sex differentiation"	99	5	3.05	"1.00000"
"GO:0010257"	"NADH dehydrogenase complex assembly"	56	1	1.73	"1.00000"
"GO:0071216"	"cellular response to biotic stimulus"	144	2	4.44	"1.00000"
"GO:0007599"	"hemostasis"	238	14	7.34	"1.00000"
"GO:0071219"	"cellular response to molecule of bacteri..."	123	2	3.79	"1.00000"
"GO:0051250"	"negative regulation of lymphocyte activa..."	98	5	3.02	"1.00000"
"GO:0051251"	"positive regulation of lymphocyte activa..."	184	4	5.67	"1.00000"
"GO:0051252"	"regulation of RNA metabolic process"	3065	85	94.5	"1.00000"
"GO:0051253"	"negative regulation of RNA metabolic pro..."	1164	38	35.89	"1.00000"
"GO:0051254"	"positive regulation of RNA metabolic pro..."	1386	52	42.73	"1.00000"
"GO:0009123"	"nucleoside monophosphate metabolic proce..."	63	2	1.94	"1.00000"
"GO:0071241"	"cellular response to inorganic substance"	178	8	5.49	"1.00000"
"GO:1903421"	"regulation of synaptic vesicle recycling"	25	2	0.77	"1.00000"
"GO:0009124"	"nucleoside monophosphate biosynthetic pr..."	38	1	1.17	"1.00000"
"GO:0009126"	"purine nucleoside monophosphate metaboli..."	35	1	1.08	"1.00000"
"GO:0046651"	"lymphocyte proliferation"	166	5	5.12	"1.00000"
"GO:0051259"	"protein complex oligomerization"	189	5	5.83	"1.00000"
"GO:0098727"	"maintenance of cell number"	146	4	4.5	"1.00000"
"GO:1901890"	"positive regulation of cell junction ass..."	90	5	2.77	"1.00000"
"GO:0009129"	"pyrimidine nucleoside monophosphate meta..."	15	1	0.46	"1.00000"
"GO:0031400"	"negative regulation of protein modificat..."	527	18	16.25	"1.00000"
"GO:0030239"	"myofibril assembly"	47	2	1.45	"1.00000"
"GO:0009110"	"vitamin biosynthetic process"	17	3	0.52	"1.00000"
"GO:0097553"	"calcium ion transmembrane import into cy..."	101	6	3.11	"1.00000"
"GO:0051282"	"regulation of sequestering of calcium io..."	84	6	2.59	"1.00000"
"GO:1902253"	"regulation of intrinsic apoptotic signal..."	27	1	0.83	"1.00000"
"GO:0051283"	"negative regulation of sequestering of c..."	83	6	2.56	"1.00000"
"GO:0009112"	"nucleobase metabolic process"	31	3	0.96	"1.00000"
"GO:0009116"	"nucleoside metabolic process"	83	3	2.56	"1.00000"
"GO:0009117"	"nucleotide metabolic process"	419	9	12.92	"1.00000"
"GO:0000723"	"telomere maintenance"	136	1	4.19	"1.00000"
"GO:0009119"	"ribonucleoside metabolic process"	56	2	1.73	"1.00000"
"GO:0000725"	"recombinational repair"	125	2	3.85	"1.00000"
"GO:0050863"	"regulation of T cell activation"	212	8	6.54	"1.00000"
"GO:0050864"	"regulation of B cell activation"	83	2	2.56	"1.00000"
"GO:0050865"	"regulation of cell activation"	370	13	11.41	"1.00000"
"GO:0061213"	"positive regulation of mesonephros devel..."	18	2	0.55	"1.00000"
"GO:0050867"	"positive regulation of cell activation"	216	5	6.66	"1.00000"
"GO:0097581"	"lamellipodium organization"	75	3	2.31	"1.00000"
"GO:0051270"	"regulation of cellular component movemen..."	820	37	25.28	"1.00000"
"GO:0051271"	"negative regulation of cellular componen..."	253	15	7.8	"1.00000"
"GO:0061217"	"regulation of mesonephros development"	19	2	0.59	"1.00000"
"GO:0051272"	"positive regulation of cellular componen..."	443	21	13.66	"1.00000"
"GO:0009141"	"nucleoside triphosphate metabolic proces..."	78	1	2.4	"1.00000"
"GO:1902284"	"neuron projection extension involved in ..."	37	3	1.14	"1.00000"
"GO:0009142"	"nucleoside triphosphate biosynthetic pro..."	54	1	1.66	"1.00000"
"GO:1902285"	"semaphorin-plexin signaling pathway invo..."	13	2	0.4	"1.00000"
"GO:0051276"	"chromosome organization"	1024	17	31.57	"1.00000"
"GO:0048207"	"vesicle targeting, rough ER to cis-Golgi"	63	1	1.94	"1.00000"
"GO:0009147"	"pyrimidine nucleoside triphosphate metab..."	21	1	0.65	"1.00000"
"GO:0051279"	"regulation of release of sequestered cal..."	57	4	1.76	"1.00000"
"GO:0050851"	"antigen receptor-mediated signaling path..."	179	3	5.52	"1.00000"
"GO:0050852"	"T cell receptor signaling pathway"	152	2	4.69	"1.00000"
"GO:0050853"	"B cell receptor signaling pathway"	38	1	1.17	"1.00000"
"GO:0050854"	"regulation of antigen receptor-mediated ..."	47	3	1.45	"1.00000"
"GO:0070841"	"inclusion body assembly"	21	1	0.65	"1.00000"
"GO:0050856"	"regulation of T cell receptor signaling ..."	32	2	0.99	"1.00000"
"GO:0061245"	"establishment or maintenance of bipolar ..."	42	3	1.29	"1.00000"
"GO:0050858"	"negative regulation of antigen receptor-..."	22	2	0.68	"1.00000"
"GO:0010212"	"response to ionizing radiation"	130	2	4.01	"1.00000"
"GO:0051222"	"positive regulation of protein transport"	285	6	8.79	"1.00000"
"GO:0051223"	"regulation of protein transport"	508	14	15.66	"1.00000"
"GO:0009132"	"nucleoside diphosphate metabolic process"	137	2	4.22	"1.00000"
"GO:0051224"	"negative regulation of protein transport"	113	4	3.48	"1.00000"
"GO:1902275"	"regulation of chromatin organization"	168	4	5.18	"1.00000"
"GO:0070849"	"response to epidermal growth factor"	43	3	1.33	"1.00000"
"GO:0009135"	"purine nucleoside diphosphate metabolic ..."	120	2	3.7	"1.00000"
"GO:0046620"	"regulation of organ growth"	81	1	2.5	"1.00000"
"GO:0030203"	"glycosaminoglycan metabolic process"	134	8	4.13	"1.00000"
"GO:0032366"	"intracellular sterol transport"	20	1	0.62	"1.00000"
"GO:0046621"	"negative regulation of organ growth"	30	1	0.92	"1.00000"
"GO:0030204"	"chondroitin sulfate metabolic process"	36	2	1.11	"1.00000"
"GO:0050881"	"musculoskeletal movement"	41	1	1.26	"1.00000"
"GO:0046622"	"positive regulation of organ growth"	40	1	1.23	"1.00000"
"GO:0030205"	"dermatan sulfate metabolic process"	13	1	0.4	"1.00000"
"GO:0032368"	"regulation of lipid transport"	78	5	2.4	"1.00000"
"GO:0060828"	"regulation of canonical Wnt signaling pa..."	262	17	8.08	"1.00000"
"GO:1901861"	"regulation of muscle tissue development"	113	5	3.48	"1.00000"
"GO:1901862"	"negative regulation of muscle tissue dev..."	48	3	1.48	"1.00000"
"GO:0046626"	"regulation of insulin receptor signaling..."	51	1	1.57	"1.00000"
"GO:1901863"	"positive regulation of muscle tissue dev..."	54	2	1.66	"1.00000"
"GO:0050886"	"endocrine process"	54	1	1.66	"1.00000"
